timestamp,run_id,group_id,model_id,model_hash,input_mode,prompt_len,gen_len,image_resolution,image_count,run_index,ttft_ms,tpot_ms,total_latency_ms,tokens_s,image_preprocess_ms,vision_encode_ms,projector_ms,text_prefill_ms,model_load_mem_mb,peak_mem_mb,kv_pkv_prefill_mb,kv_pkv_final_mb,kv_est_mb,kv_payload_ratio,actual_prompt_len,actual_gen_len,image_token_count,total_input_tokens,finish_reason,output_text,output_length,output_nonempty,refusal_detected,status,oom_stage,message_zh
2026/5/15 15:54,run_20260515_155308,prompt1024_gen128,meta-llama/Llama-3.2-1B-Instruct,5b851965,text_only,1024,128,N/A,N/A,3,339.567,23.826,3389.285,41.97,N/A,N/A,N/A,N/A,2358.129883,2742.6,32,36,36,0.0131,1024,128,N/A,N/A,max_tokens, jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick,575,TRUE,FALSE,success,none,成功
2026/5/15 15:54,run_20260515_155308,prompt2048_gen32,meta-llama/Llama-3.2-1B-Instruct,5b851965,text_only,2048,32,N/A,N/A,1,994.925,33.609,2070.399,29.75,N/A,N/A,N/A,N/A,2358.129883,3702.8,64,65,65,0.0176,2048,32,N/A,N/A,max_tokens, dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog.,140,TRUE,FALSE,success,none,成功
2026/5/15 15:54,run_20260515_155308,prompt2048_gen32,meta-llama/Llama-3.2-1B-Instruct,5b851965,text_only,2048,32,N/A,N/A,2,997.654,27.1,1864.842,36.9,N/A,N/A,N/A,N/A,2358.129883,3702.8,64,65,65,0.0176,2048,32,N/A,N/A,max_tokens, dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog.,140,TRUE,FALSE,success,none,成功
2026/5/15 15:54,run_20260515_155308,prompt2048_gen32,meta-llama/Llama-3.2-1B-Instruct,5b851965,text_only,2048,32,N/A,N/A,3,1001.036,26.577,1851.51,37.63,N/A,N/A,N/A,N/A,2358.129883,3702.8,64,65,65,0.0176,2048,32,N/A,N/A,max_tokens, dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog.,140,TRUE,FALSE,success,none,成功
2026/5/15 15:54,run_20260515_155308,prompt2048_gen64,meta-llama/Llama-3.2-1B-Instruct,5b851965,text_only,2048,64,N/A,N/A,1,995.622,26.654,2701.501,37.52,N/A,N/A,N/A,N/A,2358.129883,3702.8,64,66,66,0.0178,2048,64,N/A,N/A,max_tokens, dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick,285,TRUE,FALSE,success,none,成功
2026/5/15 15:55,run_20260515_155308,prompt2048_gen64,meta-llama/Llama-3.2-1B-Instruct,5b851965,text_only,2048,64,N/A,N/A,2,989.241,26.26,2669.886,38.08,N/A,N/A,N/A,N/A,2358.129883,3702.8,64,66,66,0.0178,2048,64,N/A,N/A,max_tokens, dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick,285,TRUE,FALSE,success,none,成功
2026/5/15 15:55,run_20260515_155308,prompt2048_gen64,meta-llama/Llama-3.2-1B-Instruct,5b851965,text_only,2048,64,N/A,N/A,3,983.85,30.122,2911.678,33.2,N/A,N/A,N/A,N/A,2358.129883,3702.8,64,66,66,0.0178,2048,64,N/A,N/A,max_tokens, dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick,285,TRUE,FALSE,success,none,成功
2026/5/15 15:55,run_20260515_155308,prompt2048_gen128,meta-llama/Llama-3.2-1B-Instruct,5b851965,text_only,2048,128,N/A,N/A,1,985.254,26.667,4398.608,37.5,N/A,N/A,N/A,N/A,2358.129883,3702.8,64,68,68,0.0184,2048,128,N/A,N/A,max_tokens, dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over,576,TRUE,FALSE,success,none,成功
2026/5/15 15:55,run_20260515_155308,prompt2048_gen128,meta-llama/Llama-3.2-1B-Instruct,5b851965,text_only,2048,128,N/A,N/A,2,987.905,25.745,4283.266,38.84,N/A,N/A,N/A,N/A,2358.129883,3702.8,64,68,68,0.0184,2048,128,N/A,N/A,max_tokens, dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over,576,TRUE,FALSE,success,none,成功
2026/5/15 15:55,run_20260515_155308,prompt2048_gen128,meta-llama/Llama-3.2-1B-Instruct,5b851965,text_only,2048,128,N/A,N/A,3,977.045,28.403,4612.635,35.21,N/A,N/A,N/A,N/A,2358.129883,3702.8,64,68,68,0.0184,2048,128,N/A,N/A,max_tokens, dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over the lazy dog. The quick brown fox jumps over,576,TRUE,FALSE,success,none,成功
